,Fuel Type Code,Station Name,City,State,ZIP,Latitude,Longitude,ID,E85 Blender Pump,Points,County
2002,E85,Pearson Fuels - G&M Chevron #45,San Diego,CA,92113,32.68421,-117.11286100000001,66377,False,"(-117.11286100000001, 32.68421)",San Diego
2003,E85,Pearson Fuels - G&M Chevron #59,El Cajon,CA,92021,32.812425,-116.917975,66378,False,"(-116.917975, 32.812425)",San Diego
2004,E85,Pearson Fuels - G&M Chevron #85,Yorba Linda,CA,92886,33.888824,-117.82904199999999,66379,False,"(-117.82904199999999, 33.888824)",Orange
2005,E85,Pearson Fuels - G&M Chevron #122,Desert Hot Springs,CA,92240,33.947293,-116.50087099999999,66380,False,"(-116.50087099999999, 33.947293)",Riverside
2006,E85,Pearson Fuels - Arco,Fresno,CA,93706,36.707159000000004,-119.78173999999999,66383,False,"(-119.78173999999999, 36.707159000000004)",Fresno
2007,E85,Pearson Fuels - Tooley Shell,Carmichael,CA,95608,38.596354,-121.345476,66384,False,"(-121.345476, 38.596354)",Sacramento
2008,E85,Temp Stop,Sedalia,MO,65301,38.672026,-93.25123,66407,True,"(-93.25123, 38.672026)",Pettis
2009,E85,Kwik Star #207,De Witt,IA,52742,41.826527,-90.55175,66440,False,"(-90.55175, 41.826527)",Clinton
2010,E85,Kwik Trip #239,Big Bend,WI,53103,42.915036,-88.219603,66441,False,"(-88.219603, 42.915036)",Waukesha
2011,E85,Kwik Trip #201,Eau Claire,WI,54701,44.781805,-91.46222,66442,False,"(-91.46222, 44.781805)",Eau Claire
2012,E85,Kwik Trip #210,Eau Claire,WI,54703,44.83312,-91.44934,66443,False,"(-91.44934, 44.83312)",Eau Claire
2013,E85,Kwik Trip #270,Kaukauna,WI,54130,44.283055,-88.26578,66444,False,"(-88.26578, 44.283055)",Outagamie
2014,E85,Kwik Trip #241,Merrill,WI,54452,45.179165999999995,-89.65263,66445,False,"(-89.65263, 45.179165999999995)",Lincoln
2015,E85,Kwik Trip #792,New London,WI,54961,44.380718,-88.731542,66446,False,"(-88.731542, 44.380718)",Outagamie
2016,E85,Kwik Trip #233,Oconto,WI,54153,44.892685,-87.88504,66447,False,"(-87.88504, 44.892685)",Oconto
2017,E85,Kwik Trip #865,Pewaukee,WI,53072,43.082916,-88.25319,66448,False,"(-88.25319, 43.082916)",Waukesha
2018,E85,Kwik Trip #225,Seymour,WI,54165,44.501342,-88.31953,66449,False,"(-88.31953, 44.501342)",Outagamie
2019,E85,Kwik Trip #317,Sparta,WI,54656,43.940289,-90.78625,66450,False,"(-90.78625, 43.940289)",Monroe
2020,E85,Kwik Trip #222,Superior,WI,54880,46.698029,-92.035851,66452,False,"(-92.035851, 46.698029)",Douglas
2021,E85,Kwik Trip #275,Mankato,MN,56001,44.188009,-93.95074,66453,False,"(-93.95074, 44.188009)",Blue Earth
2022,E85,Kwik Trip #287,Franklin,WI,53132,42.916574,-87.97851,66454,False,"(-87.97851, 42.916574)",Milwaukee
2023,E85,Kwik Trip #209,Kaukauna,WI,54130,44.297129,-88.27101,66455,False,"(-88.27101, 44.297129)",Outagamie
2024,E85,Kwik Trip #325,Mequon,WI,53092,43.206662,-87.97191,66456,False,"(-87.97191, 43.206662)",Ozaukee
2025,E85,Kwik Trip #879,Saukville,WI,53080,43.385042999999996,-87.930064,66457,False,"(-87.930064, 43.385042999999996)",Ozaukee
2026,E85,Kwik Trip #718,Tomah,WI,54660,43.97248,-90.50431,66458,False,"(-90.50431, 43.97248)",Monroe
2027,E85,Speedway #2915,South Strabane Township,PA,15301,40.199432,-80.205843,66469,False,"(-80.205843, 40.199432)",Washington
2028,E85,Kwik Star #229,Waterloo,IA,50702,42.466483000000004,-92.32251,66472,False,"(-92.32251, 42.466483000000004)",Black Hawk
2029,E85,Roc One Stop #11,Vienna,IL,62995,37.415156,-88.876774,66476,False,"(-88.876774, 37.415156)",Johnson
2030,E85,Stripes Store #2419,Waco,TX,76711,31.508454999999998,-97.156356,66477,False,"(-97.156356, 31.508454999999998)",McLennan
2031,E85,Rebel Oil Co #35,North Las Vegas,NV,89032,36.240085,-115.143068,66478,False,"(-115.143068, 36.240085)",Clark
2032,E85,RaceWay #6945,Bridge City,TX,77611,30.021301,-93.845291,66544,False,"(-93.845291, 30.021301)",Orange
2033,E85,Conoco,Valentine,NE,69201,42.867376,-100.548579,66635,False,"(-100.548579, 42.867376)",Cherry
2034,E85,Corner Store #1057,San Antonio,TX,78253,29.484996000000002,-98.733106,66661,False,"(-98.733106, 29.484996000000002)",Bexar
2035,E85,Corner Store #1067,San Antonio,TX,78223,29.321959999999997,-98.439479,66662,False,"(-98.439479, 29.321959999999997)",Bexar
2036,E85,Kum & Go #349,Paragould,AR,72450,36.020169,-90.525611,66706,False,"(-90.525611, 36.020169)",Greene
2037,E85,MAPCO Express #7531,Sherwood,AR,72120,34.832483,-92.1914,66795,False,"(-92.1914, 34.832483)",Pulaski
2038,E85,Cobblestone Car Spa,Tempe,AZ,85284,33.348467,-111.96633,66900,False,"(-111.96633, 33.348467)",Maricopa
2039,E85,Corner Store #1488,Humble,TX,77338,30.005779999999998,-95.287054,66930,False,"(-95.287054, 30.005779999999998)",Harris
2040,E85,Citgo - Harrisburg,Harrisburg,IL,62946,37.72916,-88.535957,67021,False,"(-88.535957, 37.72916)",Saline
2041,E85,BP,Manteno,IL,60950,41.250807,-87.876767,67022,False,"(-87.876767, 41.250807)",Kankakee
2042,E85,Valero In the Zone III,Phoenix,AZ,85008,33.459041,-112.01248000000001,67034,False,"(-112.01248000000001, 33.459041)",Maricopa
2043,E85,Hallandale Beach U-Gas,Hallandale Beach,FL,33009,25.984587,-80.161333,67072,False,"(-80.161333, 25.984587)",Broward
2044,E85,Roc One Stop - Russell Oil,Eldorado,IL,62930,37.807889,-88.438652,67079,False,"(-88.438652, 37.807889)",Saline
2045,E85,Southside - One-Stop,Washington,IN,47501,38.617671,-87.184421,67080,False,"(-87.184421, 38.617671)",Daviess
2046,E85,Kwik Star #215,Davenport,IA,52806,41.585882,-90.57345600000001,67109,False,"(-90.57345600000001, 41.585882)",Scott
2047,E85,7-Eleven,Miami,FL,33173,25.701995999999998,-80.34991600000001,67122,False,"(-80.34991600000001, 25.701995999999998)",Miami-Dade
2048,E85,Shell,Evanston,IL,60202,42.025903,-87.70835,67123,False,"(-87.70835, 42.025903)",Cook
2049,E85,Gulf Quick Stop,Marietta,GA,30060,33.931838,-84.548478,67168,True,"(-84.548478, 33.931838)",Cobb
2050,E85,Corner Store #1549,Waco,TX,76708,31.592115000000003,-97.18463100000001,67188,False,"(-97.18463100000001, 31.592115000000003)",McLennan
2051,E85,Shell,Mt. Prospect,IL,60056,42.087243,-87.892517,67189,False,"(-87.892517, 42.087243)",Cook
2052,E85,Thorntons #360,Bloomington,IL,61701,40.487435,-88.994472,67273,False,"(-88.994472, 40.487435)",McLean
2053,E85,Route 66 Food N' Fuel,New Lenox,IL,60451,41.54953,-87.966581,67274,False,"(-87.966581, 41.54953)",Will
2054,E85,Route 66 Food N' Fuel,Joliet,IL,60436,41.480232,-88.080591,67275,False,"(-88.080591, 41.480232)",Will
2055,E85,Meijer Gas #282,Alpena,MI,49707,45.061486,-83.48196899999999,67276,False,"(-83.48196899999999, 45.061486)",Alpena
2056,E85,Meijer Gas #279,Manistee,MI,49660,44.268471999999996,-86.294246,67277,False,"(-86.294246, 44.268471999999996)",Manistee
2057,E85,Meijer Gas #192,Rockford,IL,61107,42.284271000000004,-88.98001,67278,False,"(-88.98001, 42.284271000000004)",Winnebago
2058,E85,Meijer Gas #281,Machesney Park,IL,61115,42.36656931,-89.01058028,67279,False,"(-89.01058028, 42.36656931)",Winnebago
2059,E85,Meijer Gas #286,Detroit,MI,48219,42.414808,-83.253353,67280,False,"(-83.253353, 42.414808)",Wayne
2060,E85,Meijer Gas #284,Kenosha,WI,53142,42.563637,-87.888189,67281,False,"(-87.888189, 42.563637)",Kenosha
2061,E85,Meijer Gas #285,Terre Haute,IN,47803,39.4426,-87.329929,67282,False,"(-87.329929, 39.4426)",Vigo
2062,E85,Meijer Gas #283,Oak Creek,WI,53154,42.897981,-87.911794,67283,False,"(-87.911794, 42.897981)",Milwaukee
2063,E85,Dakota Plains Co-op,Valley City,ND,58072,46.923660999999996,-98.015913,67329,True,"(-98.015913, 46.923660999999996)",Barnes
2064,E85,Mr. Tire - Co-op Producers Inc,Giltner,NE,68841,40.779726000000004,-98.152017,67332,False,"(-98.152017, 40.779726000000004)",Hamilton
2065,E85,Miller's New Market,Montpelier,OH,43543,41.586531,-84.584313,67334,False,"(-84.584313, 41.586531)",Williams
2066,E85,OnCue Express #109,Oklahoma City,OK,73159,35.376898,-97.547443,67335,False,"(-97.547443, 35.376898)",Cleveland
2067,E85,Lucky's Gas N More - C-Store,Mobridge,SD,57601,45.537075,-100.443081,67336,False,"(-100.443081, 45.537075)",Walworth
2068,E85,Mobil,Racine,WI,53406,42.720218,-87.865044,67337,False,"(-87.865044, 42.720218)",Racine
2069,E85,One Stop 66,Blair,NE,68008,41.544015,-96.133976,67641,False,"(-96.133976, 41.544015)",Washington
2070,E85,Pearson Fuels - 76,Atascadero,CA,93422,35.484134999999995,-120.664841,67644,False,"(-120.664841, 35.484134999999995)",San Luis Obispo
2071,E85,Break Time Convenience Store #3016,Columbia,MO,65202,38.978134000000004,-92.371124,67645,False,"(-92.371124, 38.978134000000004)",Boone
2072,E85,Shell,Hickory Hills,IL,60457,41.718962,-87.817495,67646,False,"(-87.817495, 41.718962)",Cook
2073,E85,Speedway #1195,Lima,OH,45804,40.730962,-84.071136,67768,False,"(-84.071136, 40.730962)",Allen
2074,E85,Stripes Store #1045,Deer Park,TX,77536,29.683834,-95.123874,67802,False,"(-95.123874, 29.683834)",Harris
2075,E85,Mobil on the Run,Kirkwood,MO,63122,38.598431,-90.415374,67803,False,"(-90.415374, 38.598431)",St. Louis
2076,E85,McClure Oil #15,Marion,IN,46952,40.567640999999995,-85.676346,67829,False,"(-85.676346, 40.567640999999995)",Grant
2077,E85,Stripes Store #1044,Cleveland,TX,77327,30.341511999999998,-95.074145,67962,False,"(-95.074145, 30.341511999999998)",Liberty
2078,E85,Stripes Store #1047,Conroe,TX,77301,30.327436,-95.46558900000001,67963,False,"(-95.46558900000001, 30.327436)",Montgomery
2079,E85,Corner Store #1569,Killeen,TX,76542,31.081608000000003,-97.736985,67968,False,"(-97.736985, 31.081608000000003)",Bell
2080,E85,Stripes Store #2429,Killeen,TX,76542,31.069004,-97.727899,67983,False,"(-97.727899, 31.069004)",Bell
2081,E85,Bellmart - BP,Granger,IN,46530,41.733866,-86.158466,67998,False,"(-86.158466, 41.733866)",St. Joseph
2082,E85,Phillips 66,Indianapolis,IN,46228,39.84482,-86.190905,67999,False,"(-86.190905, 39.84482)",Marion
2083,E85,Sunoco,Ferdinand,IN,47532,38.209410999999996,-86.86437600000001,68014,True,"(-86.86437600000001, 38.209410999999996)",Dubois
2084,E85,Pearson Fuels - Shell,West Sacramento,CA,95691,38.591128999999995,-121.549424,68016,False,"(-121.549424, 38.591128999999995)",Yolo
2085,E85,Pearson Fuels - Circle K,Fullerton,CA,92835,33.910371000000005,-117.88123999999999,68017,False,"(-117.88123999999999, 33.910371000000005)",Orange
2086,E85,Iroquois Bio-Energy Co,Rensselaer,IN,47978,40.931777000000004,-87.060405,68025,False,"(-87.060405, 40.931777000000004)",Jasper
2087,E85,Circle K,Springfield,IL,62702,39.810122,-89.68764,68145,False,"(-89.68764, 39.810122)",Sangamon
2088,E85,Kum & Go #171,Conway,AR,72032,35.112688,-92.44772900000001,68189,False,"(-92.44772900000001, 35.112688)",Faulkner
2089,E85,Speedway #4214,Milwaukee,WI,53225,43.118069,-88.05999399999999,68233,False,"(-88.05999399999999, 43.118069)",Milwaukee
2090,E85,Clark Pump-N-Shop,Ashland,KY,41102,38.457346,-82.666888,68234,False,"(-82.666888, 38.457346)",Boyd
2091,E85,Valero - Wading River,Wading River,NY,11792,40.945671000000004,-72.823735,68235,False,"(-72.823735, 40.945671000000004)",Suffolk
2092,E85,Minnoco - Minnetonka U-Haul,Minnetonka,MN,55343,44.916866,-93.44704200000001,68236,True,"(-93.44704200000001, 44.916866)",Hennepin
2093,E85,K & H Co-op,Buffalo Center,IA,50424,43.385847,-93.94758900000001,68496,True,"(-93.94758900000001, 43.385847)",Winnebago
2094,E85,Wessels Crossroads,Humboldt,IA,50548,42.726188,-94.226599,68497,False,"(-94.226599, 42.726188)",Humboldt
2095,E85,Navy Exchange (NEX) Naval Submarine Base (NSB) New London,Groton,CT,6340,41.387886,-72.080461,68540,False,"(-72.080461, 41.387886)",New London
2096,E85,Five Star Co-op,Scarville,IA,50473,43.469623999999996,-93.617087,68573,False,"(-93.617087, 43.469623999999996)",Winnebago
2097,E85,Kwik Stop - Peosta,Peosta,IA,52068,42.442890000000006,-90.851387,68574,False,"(-90.851387, 42.442890000000006)",Dubuque
2098,E85,Speedway #7439,Naperville,IL,60540,41.764446,-88.185865,68612,False,"(-88.185865, 41.764446)",DuPage
2099,E85,Corner Store #29,San Antonio,TX,78209,29.51665215,-98.46531831,68613,False,"(-98.46531831, 29.51665215)",Bexar
2100,E85,Speedway #8796,Lansing,MI,48910,42.682453,-84.512825,68745,False,"(-84.512825, 42.682453)",Ingham
2101,E85,Kwik Trip #249,Hastings,MN,55033,44.729001000000004,-92.852977,69024,False,"(-92.852977, 44.729001000000004)",Dakota
2102,E85,Allied Clean Fuels Plaza,Napa,CA,94558,38.2356194,-122.26550259999999,69027,False,"(-122.26550259999999, 38.2356194)",Napa
2103,E85,OnCue Express #115 - C-Store,Edmond,OK,73013,35.626543,-97.49605799999999,69083,False,"(-97.49605799999999, 35.626543)",Oklahoma
2104,E85,Minnoco - Highland Service,St. Paul,MN,55116,44.926688,-93.16761600000001,69129,False,"(-93.16761600000001, 44.926688)",Ramsey
2105,E85,Minnoco - Northland,Isanti,MN,55040,45.493469,-93.23529599999999,69130,False,"(-93.23529599999999, 45.493469)",Isanti
2106,E85,Minnoco - Hampton,Hampton,MN,55031,44.609402,-92.993588,69131,True,"(-92.993588, 44.609402)",Dakota
2107,E85,RaceTrac #2363,Orlando,FL,32809,28.450228000000003,-81.383534,69132,False,"(-81.383534, 28.450228000000003)",Orange
2108,E85,Corner Store #1554,Round Rock,TX,78665,30.544227000000003,-97.650142,69133,False,"(-97.650142, 30.544227000000003)",Williamson
2109,E85,Thorntons #708,Palm Harbor,FL,34684,28.066665999999998,-82.73944499999999,69134,False,"(-82.73944499999999, 28.066665999999998)",Pinellas
2110,E85,Minnoco - Richfield,Richfield,MN,55423,44.880154,-93.30897900000001,69201,True,"(-93.30897900000001, 44.880154)",Hennepin
2111,E85,Kwik Trip #245,Plainview,MN,55964,44.160507,-92.165581,69202,False,"(-92.165581, 44.160507)",Wabasha
2112,E85,Stripes Store #1062,Bay City,TX,77414,28.990748999999997,-95.92685300000001,69214,False,"(-95.92685300000001, 28.990748999999997)",Matagorda
2113,E85,Stripes Store #1042,Houston,TX,77015,29.763496000000004,-95.214136,69215,False,"(-95.214136, 29.763496000000004)",Harris
2114,E85,MAPCO #3298,Portland,TN,37147,36.576089,-86.513786,69611,True,"(-86.513786, 36.576089)",Sumner
2115,E85,Thorntons #709,Oldsmar,FL,34677,28.042594,-82.677444,69612,False,"(-82.677444, 28.042594)",Pinellas
2116,E85,Stripes Store #2401,Corpus Christi,TX,78404,27.778793,-97.396891,69619,False,"(-97.396891, 27.778793)",Nueces
2117,E85,RaceTrac #2377,Cleburne,TX,76033,32.385172999999995,-97.391013,69621,False,"(-97.391013, 32.385172999999995)",Johnson
2118,E85,Stripes Store #1061,Baytown,TX,77520,29.78425,-95.032598,69765,False,"(-95.032598, 29.78425)",Harris
2119,E85,Stripes Store #2543,Corpus Christi,TX,78412,27.684617,-97.346591,69767,False,"(-97.346591, 27.684617)",Nueces
2120,E85,Stripes Store #1032,Cypress,TX,77433,29.880382,-95.704239,69768,False,"(-95.704239, 29.880382)",Harris
2121,E85,Stripes Store #1035,Cypress,TX,77433,29.896375,-95.717742,69769,False,"(-95.717742, 29.896375)",Harris
2122,E85,Stripes Store #1060,Dayton,TX,77535,30.040951,-94.894356,69770,False,"(-94.894356, 30.040951)",Liberty
2123,E85,Stripes Store #2428,Houston,TX,76643,31.462308,-97.18372099999999,69773,False,"(-97.18372099999999, 31.462308)",McLennan
2124,E85,Stripes Store #1034,Houston,TX,77070,29.938769,-95.58398199999999,69774,False,"(-95.58398199999999, 29.938769)",Harris
2125,E85,Stripes Store #2443,Killeen,TX,76542,31.05434404,-97.74774161,69775,False,"(-97.74774161, 31.05434404)",Bell
2126,E85,Stripes Store #1048,La Porte,TX,77571,29.679326,-95.08711600000001,69776,False,"(-95.08711600000001, 29.679326)",Harris
2127,E85,Stripes Store #1065,Liberty,TX,77575,30.076338,-94.772918,69779,False,"(-94.772918, 30.076338)",Liberty
2128,E85,Stripes Store #2442,Lubbock,TX,79404,33.564054,-101.843876,69780,False,"(-101.843876, 33.564054)",Lubbock
2129,E85,Stripes Store #1046,Magnolia,TX,77354,30.220347999999998,-95.584099,69782,False,"(-95.584099, 30.220347999999998)",Montgomery
2130,E85,Stripes Store #2469,Pharr,TX,78577,26.217668,-98.179214,69783,False,"(-98.179214, 26.217668)",Hidalgo
2131,E85,Stripes Store #1019,Richmond,TX,77407,29.698371999999996,-95.6876,69784,False,"(-95.6876, 29.698371999999996)",Fort Bend
2132,E85,Stripes Store #1043,Rosenberg,TX,77471,29.557396999999998,-95.772874,69785,False,"(-95.772874, 29.557396999999998)",Fort Bend
2133,E85,Stripes Store #2434,Santo,TX,76472,32.608137,-98.111152,69786,False,"(-98.111152, 32.608137)",Palo Pinto
2134,E85,Stripes Store #2441,Temple,TX,76502,31.053034000000004,-97.375276,69788,False,"(-97.375276, 31.053034000000004)",Bell
2135,E85,Stripes Store #1037,Tomball,TX,77375,30.067686,-95.62533,69789,False,"(-95.62533, 30.067686)",Harris
2136,E85,Stripes Store #2431,Waco,TX,76706,31.519641999999997,-97.131606,69791,False,"(-97.131606, 31.519641999999997)",McLennan
2137,E85,Stripes Store #2449,Waco,TX,76708,31.625655,-97.227144,69794,False,"(-97.227144, 31.625655)",McLennan
2138,E85,Stripes Store #1041,Willis,TX,77378,30.423644,-95.47927299999999,69795,False,"(-95.47927299999999, 30.423644)",Montgomery
2139,E85,Stripes Store #2423,Lampasas,TX,76550,31.075142,-98.185508,69797,False,"(-98.185508, 31.075142)",Lampasas
2140,E85,Stripes Store #2458,Odem,TX,78370,27.947359000000002,-97.584681,69798,False,"(-97.584681, 27.947359000000002)",San Patricio
2141,E85,Stripes Store #2267,Pecos,TX,79772,31.397848,-103.478037,69799,False,"(-103.478037, 31.397848)",Reeves
2142,E85,Speedway #2120,Oswego,IL,60543,41.7151,-88.287695,69800,False,"(-88.287695, 41.7151)",Kendall
2143,E85,Speedway #9385,Hebron,OH,43025,39.98032,-82.485212,69801,False,"(-82.485212, 39.98032)",Licking
2144,E85,Crest Hill Marathon,Crest Hill,IL,60403,41.553996000000005,-88.12374799999999,69807,False,"(-88.12374799999999, 41.553996000000005)",Will
2145,E85,Kum & Go #536,Des Moines,IA,50309,41.593815,-93.63430600000001,69965,True,"(-93.63430600000001, 41.593815)",Polk
2146,E85,Sheetz Store #531,Altoona,PA,16601,40.477388,-78.390662,70434,False,"(-78.390662, 40.477388)",Blair
2147,E85,Stripes Store #1039,Pasadena,TX,77506,29.691584000000002,-95.193147,70554,False,"(-95.193147, 29.691584000000002)",Harris
2148,E85,Sheetz Store #479,Benson,NC,27504,35.516546000000005,-78.5789,70614,True,"(-78.5789, 35.516546000000005)",Johnston
2149,E85,Kennedy Marathon,Hammond,IN,46323,41.595292,-87.46202,70615,False,"(-87.46202, 41.595292)",Lake
2150,E85,Speedway #7164,Murfreesboro,TN,37129,35.896796,-86.38183199999999,70618,False,"(-86.38183199999999, 35.896796)",Rutherford
2151,E85,59 Express,Creighton,NE,68729,42.466186,-97.901628,70619,False,"(-97.901628, 42.466186)",Knox
2152,E85,RaceTrac #2329,Norcross,GA,30071,33.942355,-84.237605,70620,False,"(-84.237605, 33.942355)",Gwinnett
2153,E85,Corner Store #1495,Houston,TX,77339,30.070801,-95.249285,70861,False,"(-95.249285, 30.070801)",Montgomery
2154,E85,Sunoco,Fort Lauderdale,FL,33309,26.187291000000002,-80.155508,70891,True,"(-80.155508, 26.187291000000002)",Broward
2155,E85,RaceTrac #528,Denton,TX,76201,33.230632,-97.169751,70895,False,"(-97.169751, 33.230632)",Denton
2156,E85,RaceWay #6963,Stafford,TX,77477,29.626838,-95.565862,71032,False,"(-95.565862, 29.626838)",Fort Bend
2157,E85,Stripes Store #2489,San Marcos,TX,78666,29.828991,-97.985334,71058,False,"(-97.985334, 29.828991)",Hays
2158,E85,Sheetz Store #534,Goldsboro,NC,27534,35.386078999999995,-77.94766700000001,71078,True,"(-77.94766700000001, 35.386078999999995)",Wayne
2159,E85,RaceTrac #2392,Jacksonville,FL,32210,30.248363,-81.757984,71080,False,"(-81.757984, 30.248363)",Duval
2160,E85,Cash Wise Convenience Store,West Fargo,ND,58078,46.83171508,-96.88557036,71235,False,"(-96.88557036, 46.83171508)",Cass
2161,E85,BP,Ellenwood,GA,30294,33.67313,-84.27713,71278,False,"(-84.27713, 33.67313)",DeKalb
2162,E85,Speedway #5402,Mentor,OH,44060,41.679851,-81.30364399999999,71422,False,"(-81.30364399999999, 41.679851)",Lake
2163,E85,Sheetz Store #480,Raleigh,NC,27607,35.789671999999996,-78.73919599999999,71424,True,"(-78.73919599999999, 35.789671999999996)",Wake
2164,E85,Citgo,Clarkston,GA,30021,33.822049,-84.231286,71425,False,"(-84.231286, 33.822049)",DeKalb
2165,E85,RaceTrac #2408,Daytona Beach,FL,32119,29.159036999999998,-81.067087,71426,False,"(-81.067087, 29.159036999999998)",Volusia
2166,E85,Chevron - Pearson Fuels,Bell Gardens,CA,90201,33.975770000000004,-118.163223,71429,False,"(-118.163223, 33.975770000000004)",Los Angeles
2167,E85,Pearson Fuels - G&M Chevron #199,Santa Ana,CA,92703,33.751794,-117.88471399999999,71430,False,"(-117.88471399999999, 33.751794)",Orange
2168,E85,Pearson Fuels - 76,Yorba Linda,CA,92886,33.863037,-117.786625,71431,False,"(-117.786625, 33.863037)",Orange
2169,E85,In and Out Market - Minnoco,Maplewood,MN,55119,44.963221999999995,-92.98476099999999,71484,False,"(-92.98476099999999, 44.963221999999995)",Ramsey
2170,E85,Kwik Trip #166,Moose Lake,MN,55767,46.433276,-92.755487,71485,False,"(-92.755487, 46.433276)",Carlton
2171,E85,RaceWay #6047,Sugar Land,TX,77498,29.643807000000002,-95.650759,71593,False,"(-95.650759, 29.643807000000002)",Fort Bend
2172,E85,Sheetz Store #396,Wilson,NC,27893,35.708403000000004,-77.951177,71606,True,"(-77.951177, 35.708403000000004)",Wilson
2173,E85,J & H Family Stores - Clyde Park,Wyoming,MI,49509,42.883888,-85.683952,71607,False,"(-85.683952, 42.883888)",Kent
2174,E85,RaceTrac #2328,Sarasota,FL,34241,27.300619,-82.439572,71608,False,"(-82.439572, 27.300619)",Sarasota
2175,E85,Speedway #7534,Dewitt,MI,48820,42.812729,-84.543602,71609,False,"(-84.543602, 42.812729)",Clinton
2176,E85,Speedway #7156,Knoxville,TN,37932,35.909369,-84.15021800000001,71610,False,"(-84.15021800000001, 35.909369)",Knox
2177,E85,Speedway #7190,East Lansing,MI,48823,42.77577725,-84.40742786,71611,False,"(-84.40742786, 42.77577725)",Clinton
2178,E85,Family Express - Purdue,West Lafayette,IN,47906,40.445156,-86.92041800000001,71615,False,"(-86.92041800000001, 40.445156)",Tippecanoe
2179,E85,Kwik Trip #860,Rhinelander,WI,54501,45.635647999999996,-89.3805,71618,False,"(-89.3805, 45.635647999999996)",Oneida
2180,E85,Kwik Star #283,Cedar Rapids,IA,52404,41.891805,-91.67398,71619,False,"(-91.67398, 41.891805)",Linn
2181,E85,Petersen Oil & Propane,Ionia,MI,48846,42.886151,-85.073313,71622,True,"(-85.073313, 42.886151)",Ionia
2182,E85,RaceTrac #2401,Naples,FL,34113,26.073276,-81.71633100000001,71623,False,"(-81.71633100000001, 26.073276)",Collier
2183,E85,Kwik Trip #230,Pleasant Prairie,WI,53158,42.522504,-87.894088,71915,False,"(-87.894088, 42.522504)",Kenosha
2184,E85,Kwik Trip #172,Pleasant Prairie,WI,53158,42.565324,-87.91486,71916,False,"(-87.91486, 42.565324)",Kenosha
2185,E85,RaceTrac #564,Waxahachie,TX,75165,32.416181,-96.840303,72031,False,"(-96.840303, 32.416181)",Ellis
2186,E85,Citgo,Oakdale,NY,11769,40.742087,-73.130834,72095,False,"(-73.130834, 40.742087)",Suffolk
2187,E85,RaceTrac #2340,Braselton,GA,30517,34.12044,-83.763007,72324,False,"(-83.763007, 34.12044)",Jackson
2188,E85,RaceTrac #2374,Calhoun,GA,30701,34.473003000000006,-84.92341400000001,72325,False,"(-84.92341400000001, 34.473003000000006)",Gordon
2189,E85,RaceTrac #2371,Plano,TX,75024,33.091929,-96.814861,72326,False,"(-96.814861, 33.091929)",Collin
2190,E85,RaceTrac #2369,Granbury,TX,76048,32.427417,-97.794158,72327,False,"(-97.794158, 32.427417)",Hood
2191,E85,ConservFuel,Santa Maria,CA,93454,34.923559999999995,-120.420184,72366,False,"(-120.420184, 34.923559999999995)",Santa Barbara
2192,E85,Cenex - Chandler Co-op,Edgerton,MN,56128,43.878157,-96.134119,72399,False,"(-96.134119, 43.878157)",Pipestone
2193,E85,Minnoco - Hennen's Auto Shop,Shakopee,MN,55379,44.800294,-93.51652,72401,True,"(-93.51652, 44.800294)",Scott
2194,E85,Minnoco - Tobasi Stop,St. Paul,MN,55104,44.946852,-93.134393,72402,True,"(-93.134393, 44.946852)",Ramsey
2195,E85,Kwik Trip #178,St. Paul,MN,55125,44.883888,-93.03055,72403,False,"(-93.03055, 44.883888)",Dakota
2196,E85,Kwik Trip #186,Hinckley,MN,55037,46.009814,-92.92600999999999,72404,False,"(-92.92600999999999, 46.009814)",Pine
2197,E85,Kwik Trip #216,Hermantown,MN,55811,46.823471999999995,-92.18749,72405,False,"(-92.18749, 46.823471999999995)",St. Louis
2198,E85,Kwik Trip #274,Duluth,MN,55811,46.8004,-92.13226,72406,False,"(-92.13226, 46.8004)",St. Louis
2199,E85,Hy-Vee,Rochester,MN,55901,44.066051,-92.52465193,72407,False,"(-92.52465193, 44.066051)",Olmsted
2200,E85,Kwik Trip #187,Madison,WI,53718,43.149444,-89.2899,72528,False,"(-89.2899, 43.149444)",Dane
2201,E85,BP - Arlington Heights,Arlington Heights,IL,60005,42.044697,-87.98342099999999,72603,False,"(-87.98342099999999, 42.044697)",Cook
2202,E85,Gas N Wash,Springfield,IL,62702,39.807165999999995,-89.681781,72650,False,"(-89.681781, 39.807165999999995)",Sangamon
2203,E85,Route 66 Food N' Fuel,Kankakee,IL,60901,41.120396,-87.86718499999999,72651,False,"(-87.86718499999999, 41.120396)",Kankakee
2204,E85,Food N Fuel,Frankfort,IL,60423,41.536997,-87.791514,72652,False,"(-87.791514, 41.536997)",Will
2205,E85,Thorntons #313,Fox Lake,IL,60020,42.39739446,-88.18320983,73149,True,"(-88.18320983, 42.39739446)",Lake
2206,E85,Roc One Stop - Russell Oil,Galatia,IL,62935,37.840937,-88.609299,73151,False,"(-88.609299, 37.840937)",Saline
2207,E85,TriCounty FS Service Station,Jerseyville,IL,62052,39.109309100000004,-90.31109092,73152,False,"(-90.31109092, 39.109309100000004)",Jersey
2208,E85,Shell - Lake in the Hills,Lake in the Hills,IL,60156,42.169315000000005,-88.29762,73153,False,"(-88.29762, 42.169315000000005)",McHenry
